video_id,segment,left_eye_laplacian_mean_avg,left_eye_laplacian_mean_std,left_eye_laplacian_mean_max,left_eye_laplacian_mean_min,left_eye_laplacian_var_avg,left_eye_laplacian_var_std,left_eye_laplacian_var_max,left_eye_laplacian_var_min,left_eye_light_intensity_mean_avg,left_eye_light_intensity_mean_std,left_eye_light_intensity_mean_max,left_eye_light_intensity_mean_min,left_eye_light_intensity_change_avg,left_eye_light_intensity_change_std,left_eye_light_intensity_change_max,left_eye_light_intensity_change_min,left_eye_area_avg,left_eye_area_std,left_eye_area_max,left_eye_area_min,right_eye_laplacian_mean_avg,right_eye_laplacian_mean_std,right_eye_laplacian_mean_max,right_eye_laplacian_mean_min,right_eye_laplacian_var_avg,right_eye_laplacian_var_std,right_eye_laplacian_var_max,right_eye_laplacian_var_min,right_eye_light_intensity_mean_avg,right_eye_light_intensity_mean_std,right_eye_light_intensity_mean_max,right_eye_light_intensity_mean_min,right_eye_light_intensity_change_avg,right_eye_light_intensity_change_std,right_eye_light_intensity_change_max,right_eye_light_intensity_change_min,right_eye_area_avg,right_eye_area_std,right_eye_area_max,right_eye_area_min,nose_laplacian_mean_avg,nose_laplacian_mean_std,nose_laplacian_mean_max,nose_laplacian_mean_min,nose_laplacian_var_avg,nose_laplacian_var_std,nose_laplacian_var_max,nose_laplacian_var_min,nose_light_intensity_mean_avg,nose_light_intensity_mean_std,nose_light_intensity_mean_max,nose_light_intensity_mean_min,nose_light_intensity_change_avg,nose_light_intensity_change_std,nose_light_intensity_change_max,nose_light_intensity_change_min,nose_area_avg,nose_area_std,nose_area_max,nose_area_min,mouth_laplacian_mean_avg,mouth_laplacian_mean_std,mouth_laplacian_mean_max,mouth_laplacian_mean_min,mouth_laplacian_var_avg,mouth_laplacian_var_std,mouth_laplacian_var_max,mouth_laplacian_var_min,mouth_light_intensity_mean_avg,mouth_light_intensity_mean_std,mouth_light_intensity_mean_max,mouth_light_intensity_mean_min,mouth_light_intensity_change_avg,mouth_light_intensity_change_std,mouth_light_intensity_change_max,mouth_light_intensity_change_min,mouth_area_avg,mouth_area_std,mouth_area_max,mouth_area_min,jawline_laplacian_mean_avg,jawline_laplacian_mean_std,jawline_laplacian_mean_max,jawline_laplacian_mean_min,jawline_laplacian_var_avg,jawline_laplacian_var_std,jawline_laplacian_var_max,jawline_laplacian_var_min,jawline_light_intensity_mean_avg,jawline_light_intensity_mean_std,jawline_light_intensity_mean_max,jawline_light_intensity_mean_min,jawline_light_intensity_change_avg,jawline_light_intensity_change_std,jawline_light_intensity_change_max,jawline_light_intensity_change_min,jawline_area_avg,jawline_area_std,jawline_area_max,jawline_area_min,full_face_laplacian_mean_avg,full_face_laplacian_mean_std,full_face_laplacian_mean_max,full_face_laplacian_mean_min,full_face_laplacian_var_avg,full_face_laplacian_var_std,full_face_laplacian_var_max,full_face_laplacian_var_min,full_face_light_intensity_mean_avg,full_face_light_intensity_mean_std,full_face_light_intensity_mean_max,full_face_light_intensity_mean_min,full_face_light_intensity_change_avg,full_face_light_intensity_change_std,full_face_light_intensity_change_max,full_face_light_intensity_change_min,full_face_area_avg,full_face_area_std,full_face_area_max,full_face_area_min
179427_075_speech_late,speech_late,7.498559433796791,0.4924169373328269,9.148692810457517,6.353146853146853,121.67265684247921,19.313148498715776,209.07346266393273,89.1263372955729,56.418943610832734,1.6340607357432213,60.1236802413273,51.95576923076923,-0.019268095738683953,1.9398083536295812,4.448280885780882,-3.7631410256410263,591.3444444444444,36.30060547088793,676,510,7.352267069676873,0.52446469383921,8.404615384615385,6.130252100840337,121.74328711888808,16.033104116227022,158.86165443786982,91.42248468014655,58.499149335631685,1.4536207187747765,62.00933333333333,55.53666666666667,-0.009384615384615418,1.5596387822520794,3.280439560439561,-3.441715147597499,679.2333333333333,28.98509884503035,750,600,2.7998125338840505,0.13055654437992603,3.160563811858434,2.5233758348512447,21.024095507379943,4.176717231984432,41.1597896883481,16.071803197585794,105.10861398565453,0.5041019802231584,106.28590992087645,103.98785670916818,-0.009937388014350448,0.23228608231049008,0.5738396833006334,-0.6295727320835169,6630.233333333334,90.27524079792641,6804,6466,3.782765810561748,0.3118854751736555,4.338821630347054,3.121272727272727,40.37130938144509,9.493764478828805,60.36377916953993,23.192480363636363,83.99123421018143,2.540588155500893,90.59232323232324,78.64048940105278,0.020359813986863172,1.6969923342471604,6.567647058823539,-5.604570649018925,6542.122222222222,641.4080337762842,7676,4950,2.404733249929399,0.055226786374396764,2.5207739415056487,2.2816753246753247,24.541881116325733,2.2817469957507184,34.165819895430936,20.740936118855277,112.77260906015536,0.4645730468068582,113.9754434187325,111.74515217833876,0.007612346346394361,0.2369077531465713,0.7650889958516558,-0.745272864607216,77041.21111111112,1137.5514557512981,79206,74160,2.494862059943278,0.05819658848171867,2.6114217572550906,2.370685889034513,23.3448832925309,2.194774429243174,33.544345208067476,19.842000306106673,107.97996776212943,0.3281069627572506,108.74665471923537,107.27852247284389,0.00442563433766594,0.16508943919446906,0.5180074480015691,-0.4765565918675634,101082.42222222222,1005.4180747920745,103796,98868
179427_076_speech_early,speech_early,7.662652008253545,0.6693827676440477,9.15566037735849,5.303846153846154,130.52594523251443,23.321584137834186,184.46982664847118,61.61455621301775,58.267181033036884,1.590457506269545,61.3987012987013,53.448113207547166,-0.0037466041457333197,1.8658032347678888,4.323855389893126,-5.554850024189648,711.8222222222222,48.1350109162252,810,520,9.189330292694738,0.8333230770828794,12.363522012578617,7.204545454545454,219.91068912134978,44.054322752480665,375.08065978402755,120.7922483984547,58.6320476630636,1.81882439172165,63.22181818181818,53.67751479289941,0.012243186582809231,2.0396319608950932,6.827375960866526,-4.423195631528969,787.1444444444444,52.12895874248334,880,572,2.645807777744057,0.09598286805140786,2.894044227377561,2.3875269396551726,17.980752581029385,2.975972467815527,30.122603291146678,11.73793200335236,108.99388683837391,0.22476730423274777,109.44969928922909,108.12467779134445,-0.0035887123805420315,0.2522212685595906,0.6460693826285251,-0.5905495425269436,7391.944444444444,88.74877572962973,7670,7254,3.7074220369780497,0.38640423871932406,4.917797888386124,3.0689193710270994,38.94828848058971,12.65991253043347,83.66530535592818,21.175479062017196,87.39409428435197,1.9694534914401676,91.49350404820184,83.97268518518518,0.033763453806223094,0.8847607423516678,4.434112073779204,-3.638177944539251,6267.388888888889,750.3597742992304,7776,5123,2.395096376959364,0.056961274137654734,2.562248310695516,2.26905273598942,24.39843194908885,3.5075896684217245,39.529027548839075,19.3262520822143,115.81729843712259,0.37127617656336365,116.75997982925227,114.88177048952507,0.00878785923176903,0.167518658254542,0.41309833405887275,-0.39369998419330443,85538.8111111111,1228.899003853819,88228,82365,2.5252995813678196,0.06736513645215732,2.7473589212719647,2.3750430074425513,24.639010268672752,3.5698033562325295,40.963252220872825,19.808702613012034,110.15345501319533,0.2685080917534418,110.82331022767747,109.44370527979028,0.006376777764245705,0.13976317053429307,0.3353870254206015,-0.3075144685672342,110634.1888888889,898.6641883766492,113022,109158
179427_076_speech_mid,speech_mid,7.479004843214885,0.4899408141757165,8.927884615384615,6.429945054945055,123.8216973570418,18.96871980278026,189.4051990322651,92.81361473370674,56.62116781014084,1.2520162427767798,59.333333333333336,53.13301282051282,-0.0005647130647131368,1.547030319673728,3.287269334439145,-4.293392504930971,694.2333333333333,36.01093778908623,795,612,8.302517309695098,0.5161723037842632,9.476648351648352,7.067226890756302,182.64815157596888,35.58351316352051,266.8681418717832,111.34681323509797,57.013695752871335,1.7682142833375283,61.61666666666667,52.94419306184012,0.01310810649045943,2.0768271889870444,4.94553235830449,-3.8270473528335174,740.0333333333333,38.84785939759462,810,663,2.7729249097060045,0.1157530271855374,3.1397006414825372,2.5463659147869673,19.450353359203305,2.6681891985570516,31.750209717594267,14.421433003282367,107.8516459544623,0.30474329264498673,108.64253590599158,107.21824661439771,0.003835369947452389,0.2448006374106262,0.6579179307337597,-0.6278331338658631,6992.566666666667,121.36878983522664,7232,6660,3.5812367256444877,0.2666529138215134,4.284722222222222,3.1477947794779477,34.08488591377893,9.385001971048926,70.20693379766139,21.82102948136983,86.3186181232702,1.647090754803317,90.07221350078493,82.58719851576994,-0.005606432865034428,0.9000836721275399,2.2619455530458765,-3.0283255933952518,6059.711111111111,658.2754323373889,7171,4928,2.39212111532195,0.05247591800560194,2.5032172908760932,2.2679131213613974,23.246252396856104,2.197278150302701,34.85559929419063,20.238916411596126,115.00689761475132,0.42548955522107873,115.9159337944664,114.32260257633588,-0.0012970940179992377,0.16851221842787506,0.2933800888616531,-0.4120341252839239,82259.67777777778,1374.826917218896,85440,79500,2.4882016195471177,0.05474778186383544,2.630646710275971,2.3842558651026393,22.67542346307584,2.2631219498974513,34.652154264741085,19.644385816672006,109.51494437705601,0.2906803862110982,110.16452802359882,108.89747983870967,0.0007254429503747575,0.12198956102771974,0.2656218706849529,-0.30578763901952755,108461.82222222222,914.5276865072291,110374,106212
179427_076_speech_late,speech_late,7.648918845989624,0.6666581130905854,9.712626995645863,6.100145137880987,126.97299056448144,28.215347172379307,226.48308796113923,79.64446485409324,55.407518241365636,1.3637648514772427,58.1644204851752,52.09935897435897,-0.000785302067353339,1.744577514565001,3.655902273826804,-5.70615626511853,660.1333333333333,30.75645542909322,742,600,7.951781775245916,0.5384431363710898,9.703296703296703,6.622252747252747,163.81602040126538,31.061097951857555,234.36707523245983,96.96994437567928,57.00899771137412,1.5831481631987554,60.85027472527472,52.96314102564103,-0.00446174196174201,1.987475502199202,3.9878825818593597,-5.401155055636181,706.6222222222223,33.68578461152245,795,624,2.7505326247497357,0.1462763276517853,3.262632029688838,2.49830220713073,19.81627637620641,4.531519330694464,42.544467533191444,14.447595926758016,107.97494768810967,0.31849316953796003,108.7163859548958,107.24712482468443,0.0038254499418739684,0.2665902648542281,0.5460874408242802,-0.9025211949848,7028.222222222223,87.03644823204208,7232,6780,3.5218694857129726,0.3765157186088976,4.449375866851595,2.8829026937877953,32.61148235148452,11.668093121260538,63.11429689933391,17.99870084926548,87.84391073344405,1.6962870605853249,91.53392929703372,83.36177156177156,-0.001671806314223703,1.0479141712718307,3.945808306320828,-4.366024118738395,6026.833333333333,786.0177007184359,7592,4717,2.370886042425596,0.05839017198041595,2.533042635658915,2.239557754566001,23.241223873859123,2.9317386217042247,37.73907440055341,19.75971906602023,115.4928907589634,0.4622390771073502,116.42242576628352,114.4997564600532,-0.005299020424217815,0.17602350359108584,0.4144596000460723,-0.4289424173617391,82091.56666666667,1295.0493986500362,84854,79040,2.484045216512978,0.06164796474327535,2.688126843657817,2.34816792760718,22.80492488350051,2.8907481326932003,36.787302034862535,19.255650682341603,109.96259466373182,0.3851962650483782,110.69721810089021,109.07122332263914,-0.0030404715813315557,0.13840596068706765,0.31339324064045115,-0.5046767793028835,107888.21111111112,906.6480244971553,111040,106240
179427_077_speech_1,speech_1,9.138344205663433,0.7072676812571522,10.674556213017752,7.31993006993007,202.78740834683182,40.439933573660696,327.16794755085607,116.50042483740037,58.80789731775481,2.019019677577806,62.9366576819407,52.88286713286713,-0.052604331850861955,1.6742289462306101,5.164712738242152,-3.452100187394308,654.876404494382,50.048571913310354,765,510,8.470258405984117,0.6143582897757625,10.176470588235293,7.275714285714286,197.77471796457283,45.700033251059644,347.93689926951174,116.8675,61.97691106472839,2.2095332406774126,66.64302884615384,56.07333333333333,-0.0754921026318911,1.673336990754278,4.099439775910369,-3.2072829131652654,720.2921348314607,45.26442568828975,832,600,2.7445554735136324,0.08336238548136764,2.978422306291159,2.598980575836892,17.862505817817333,2.5847846784258155,27.69123178683238,14.245769254850744,110.42431829196157,0.23845244539581298,110.99763823284246,109.8284887725582,0.005465547764603876,0.30176648207155854,0.6970388600008022,-0.7076680380404525,7215.685393258427,96.57269935903892,7440,6962,3.2779111736731177,0.2462030164670001,4.070386904761905,2.916952380952381,24.693377536364363,7.542408068931619,54.31560265642715,16.270588807256235,83.35021705521028,0.6165299452407511,84.33373397435898,81.36057416267943,-0.020682591084152567,0.4704407695359342,0.9997934311092678,-1.2499032414126674,5439.033707865168,772.7583482305184,7245,4784,2.429767431662185,0.06048786719984222,2.5934879643833404,2.335257191473706,28.401169225902553,2.577025797850116,39.42151732784255,25.15838054475169,111.12737849205884,0.4343038679169121,112.37442810457516,110.35440514899113,0.009629784715275683,0.21341893001135592,0.525958644345252,-0.5050019259964103,86721.59550561798,796.7978345041357,89804,85136,2.4875879353108035,0.05680808047164108,2.653181302877273,2.3922902494331066,27.166734794742904,2.4696891981793496,37.78357041498809,24.27412661192115,106.78054893891394,0.33622441202914466,107.72172470978441,106.30968392103676,0.006686804633693938,0.15295814104283129,0.4303868991705144,-0.4024892065716301,105802.93258426966,944.4537117219091,108990,104542
179427_078_speech_1,speech_1,7.309763767576422,0.4454964582035995,8.401666666666667,6.364431486880466,112.33140114149472,15.713600196549294,161.478654727197,81.34069137859225,59.93509593216223,1.4446210524403031,63.355384615384615,57.33527696793003,-0.0033483146067415934,1.6208644815523772,3.240034475328592,-4.9067055393586045,672.8988764044943,29.23690264025781,750,600,8.838140655837757,0.5329499993736808,9.89102564102564,7.534666666666666,185.22867640138796,26.693442463373973,239.367329939056,121.99461155555557,60.41262147804245,1.8047543593760222,65.47891156462585,57.17268445839874,0.03500180168375538,1.6278430087166844,3.5761360544217737,-3.327380952380956,678.2022471910112,35.107361237702925,750,576,2.5034086993486495,0.06609285176476007,2.652402033120184,2.3459583538284963,14.636684360216911,1.076964861531152,18.30851374793597,12.194022080962625,105.36246566109223,0.6472912223715421,106.56654850145021,104.21511440541411,0.010297511436655239,0.21341074319261472,0.5953110643050081,-0.401851851851859,6224.921348314607,133.31909983186793,6540,6042,3.2031703770362587,0.25990167924661733,4.116065573770491,2.820545609548167,23.79745572932089,7.747858420790656,59.282268314969095,15.663151824571344,84.57829540954214,1.077423394239637,86.61302231918107,81.07314524555903,0.0005403798783680777,0.8327065536095046,3.1509537268058523,-3.3111916431749364,5039.067415730337,657.0786205510655,7029,4545,2.2415143413664147,0.09123995190701022,2.4600466608340623,2.0541806958473625,21.445205277611937,1.846297409988978,29.00435301563589,18.75297890349166,112.51497297441715,0.6469343015249629,113.64504862347624,111.418434315463,0.019543652710163364,0.20272319930866434,0.4791121766928228,-0.6958298435047681,71320.11235955056,1733.1579849708546,76032,69620,2.3663092649666333,0.07805012148058563,2.5605594405594405,2.196475798999458,21.35935700231727,1.7699107895705741,28.539049554824707,18.349827641074107,107.34412174824352,0.7175413319206506,108.52766384953186,106.21978703386931,0.023659101275802705,0.14106543840421706,0.3858011809947044,-0.5173450118904555,93870.06741573034,1216.8491988230096,98010,92588
179427_079_speech_1,speech_1,7.945160556787483,0.5057043486845044,9.850980392156863,6.952857142857143,139.9783979094047,22.831328513656253,262.29198342517833,108.00598163265306,59.139416864367796,1.1081962814075843,61.27820512820513,56.892911010558066,-0.03916145542054335,1.4984950682112372,3.518300653594771,-4.12091503267974,719.4606741573034,31.084948191782498,780,650,8.78247780905576,0.415198595688101,9.844444444444445,7.954326923076923,222.24263990789956,30.382209292461386,318.6868056394156,138.85275864460058,57.83419656176561,1.4663677816586334,61.21033653846154,54.60576923076923,-0.024860450878709278,1.748875912632166,4.445404411764706,-3.7680288461538467,761.9101123595506,30.979333451893304,832,714,2.57255722021697,0.07549236737764212,2.7050595238095236,2.337878787878788,17.23687118351724,2.3512225988909106,26.213290085565475,11.879306795224977,107.87535743642644,0.2790654589614387,108.48020833333334,106.825,0.010145257617167634,0.25802225925261935,0.6997747747747667,-0.6582299914927034,6629.808988764045,88.03781166021976,6832,6438,3.5736683310080437,0.18741889576153922,4.004180602006689,3.1022027858762553,29.937828882690958,5.031769334565878,47.799813306059214,20.49417032921426,85.95039758216275,1.2050127911761788,87.54503877510439,82.84726271460966,-0.013133203861933954,0.41899170515278045,1.6045783912252745,-1.1087617699264314,5197.078651685393,534.8538080787526,6767,4770,2.232201817846757,0.06079516255246689,2.384651481331169,2.0778761974754705,20.892852938577157,1.538716765052252,28.09153734119442,18.57178037047152,113.62343110426032,0.15757720919151483,113.99710967741936,113.29720080716096,0.0005857453528712063,0.11914462337642107,0.40919924525040585,-0.3928260381282058,77751.25842696629,641.0073841598843,79206,76384,2.386896700465533,0.050318364351010614,2.5130354719906958,2.240269129754773,21.596548061733916,1.6608764457962542,29.530394382603138,19.169809895481073,108.08935707111418,0.12730194895251523,108.34507277734068,107.7097461808708,0.003945148105090863,0.0817574830048683,0.23860188351761735,-0.24435557912509864,101922.13483146067,681.2309245204467,103850,101024
179427_079_speech_2,speech_2,7.173779657097168,0.5249090180474849,8.304615384615385,5.96969696969697,113.95211655994082,18.289571450186862,181.9268071005917,78.238464,57.13582056465724,1.6983519210825473,61.10588235294118,52.03666666666667,-0.003763532763532693,1.7413426080531056,5.075527217880158,-3.135173453996984,646.1444444444444,64.86677117366702,728,450,8.112837536805765,0.712322833667046,9.422322775263952,6.258467023172906,179.00738133709362,42.797920836736935,283.47407198173386,84.28101715487685,55.72598043698918,2.262450954354181,64.334,50.34313725490196,0.020086759227030706,2.0447411474540904,6.378151260504204,-4.915486631016037,674.6222222222223,66.92332989992266,780,441,2.749306292499041,0.10835356567020085,2.9996941896024465,2.5388585306618094,19.125815133966334,3.2571846004866303,34.546370217954575,14.1653905352911,106.99534194203237,0.3084702187661459,107.75815912167243,106.02283950617284,-0.008519568776449502,0.26456540911742604,0.7348057537659969,-0.7602119075961866,6641.688888888889,98.07869397700352,6867,6372,3.5189262958313994,0.26054573276037446,4.29297520661157,3.0876718034152435,30.19244498321132,8.950366031648237,63.127145023328445,19.307520806008743,84.88896078816863,1.2015737879044373,87.09835390946502,81.97606112054329,-0.013535782623795317,0.6810116991357291,2.028311919500169,-3.0012863472008604,5259.311111111111,548.8210171485055,6528,4656,2.3627353840179555,0.050974833811812954,2.4992679919864385,2.267074098428293,21.84548061234832,2.1753791915965897,34.53556457381039,19.243912608879377,113.83325714474213,0.235651067337025,114.56736774193548,113.30470950075917,-0.009107267229385405,0.15676476660596547,0.3851195531890852,-0.5356713775929478,76708.62222222223,894.613639257511,78740,74469,2.4776716345377956,0.05841905335032789,2.650980663940675,2.3705994948298996,21.600388684489168,2.3270136080252426,34.65306480980763,18.819643234986795,108.38564809846179,0.18896947565127095,108.925321236586,107.9572685959823,-0.004484190911458402,0.09802235222688037,0.2284506972337681,-0.27341109228839855,101306.53333333334,860.9519189487721,103252,99498
179427_080_speech_early,speech_early,7.358762271762743,0.598946605735535,9.306666666666667,6.205882352941177,118.34250978022368,19.215027148363376,210.18666666666667,85.01992633693459,59.34003887965874,1.4996909600469652,62.59803921568628,55.44833333333333,0.055336049718072176,1.575491686268369,3.6783634992458545,-4.023905325443792,673.3033707865169,34.73222386879825,728,600,7.990547155168251,0.5149452571658708,8.840336134453782,6.788461538461538,177.72471512468107,33.39809060023299,238.24527318552697,105.1357512068008,59.91879927260531,1.4161205564434487,62.8,56.0812324929972,0.04995226555041486,1.6510591118617675,3.7863812288340597,-3.5042098116459997,774.5168539325842,34.501354505541634,848,663,2.6274491319977056,0.08132832209190087,2.8453593661573287,2.452326577219526,17.49099757251652,1.9009789421495378,23.32966268897594,13.52406336349358,109.43358391898283,0.44739838865710163,110.28895224518888,108.41582323592303,-0.009313885525982342,0.23466961670507017,0.5951528345564014,-0.5433593008945223,7048.303370786517,101.61719661356337,7245,6785,3.402984028260949,0.19543831473698453,3.8748449131513647,2.8106796116504853,27.49702264577422,5.183499889985672,41.70322878408062,16.31392591196154,88.19264012120307,1.6743700521417444,90.57079303675049,82.34174385180454,-0.013703187936428024,0.8198532165331537,2.3667883856692242,-3.5414791557648755,5331.056179775281,677.5900704896354,7070,4725,2.222434111906941,0.057784709471124275,2.376325692781389,2.1100218393593786,21.927019263275668,2.0104031698270877,28.887370674655173,19.205702979762762,115.92925049098916,0.24531641053079972,116.32240714553343,115.26790463933321,-0.004758822944821209,0.1315860820150713,0.3621448020826108,-0.32890413354589043,82295.40449438202,726.1452509203075,83740,80580,2.3490914531676332,0.04782079166190813,2.486494122965642,2.259005648009974,22.01718719705166,2.171545018183731,29.68943768482465,18.996664276055792,110.39928243337411,0.15573166557378373,110.68949167910236,109.9929969201611,-0.0019833460100045068,0.09729052829880647,0.28328285778296447,-0.23595496399185834,105966.41573033707,625.1924578041542,107756,104895
179427_080_speech_mid,speech_mid,7.858241913860497,0.42283064266977427,9.701015965166908,7.037735849056604,133.48197538531653,17.297174231091947,235.9462378955218,108.0370601782899,59.19695828182282,1.1508295133993596,62.68024691358025,56.09579100145138,-0.03831870435644018,1.4025604808499161,3.215426083350607,-4.893599598631049,729.3777777777777,33.66576555326109,810,676,8.330970925961395,0.6472726418052968,10.283333333333333,7.262893081761006,174.31597004633255,26.508239623674708,272.89410092044704,122.3325343143072,58.835215491235715,1.6470701528559706,63.03365384615385,55.267857142857146,-0.015129587393738339,1.8681725338245443,3.8911949685534566,-4.666105121293796,796.6666666666666,39.02088176198926,864,714,2.7850922938812404,0.12658242690157942,3.315192743764172,2.5767242652488553,20.696288100759777,4.906442184722742,43.58029415469892,15.122996625240237,108.84441884534212,0.3797144749837743,109.56535223748338,108.06383287393007,-0.007582979930746426,0.23549044837349278,0.5086642349438364,-0.8082482993197146,6912.4,98.89374618097884,7119,6608,3.412877172795334,0.2393198136026788,4.221726397991912,2.9693877551020407,28.786445254061533,7.835980848646433,64.99433332099778,18.372508915813466,86.84938354845364,2.026551727608705,90.71814822019063,82.21138211382114,-0.027992694242990033,1.132475257779132,6.295913551586125,-3.969440086219336,6179.955555555555,667.3784181846733,7236,4920,2.3519617867060227,0.0444168404555381,2.4869319067781364,2.2741657077100115,22.860794627309524,2.9099264884661786,37.95031766822622,18.81752369546414,115.75391609769146,0.5352052298428788,116.67619509827712,114.44110275689223,-0.01000292398671942,0.20281816692746238,0.3417474482798184,-0.6531725697243473,80500.86666666667,1164.1569858229816,83371,77805,2.4699970710326977,0.049767666819407703,2.6450828992737145,2.3822838367858914,22.33994783649092,2.782502394817275,37.18782088717257,18.705632857838182,110.34761635634489,0.38835300481460283,111.0326596710631,109.4043472043472,-0.007102540647731341,0.14400402077871383,0.2614858701368519,-0.570585198246178,106599.5,1031.9641820497977,109048,104265
179427_080_speech_late,speech_late,7.271765113279989,0.3885752283848484,8.217706821480407,6.2089985486211905,114.62342163243167,15.982981694093022,160.8951447271134,79.19985844316977,58.29354598554908,1.3959823997584515,62.218867924528304,55.73224852071006,0.030649626404343402,1.8252581483447199,3.454459002535927,-3.7193655401202577,698.6,34.36774029571493,795,624,8.10064559912553,0.6102608626327027,10.395432692307692,7.022197558268591,165.1975329034343,31.662559606104665,278.4078613693998,114.74291414339866,59.22046449533154,1.8111428386663921,63.23085460599334,54.8109243697479,-0.012379934879934891,1.845835379024269,3.9302503391293584,-4.1867017416545735,791.6444444444444,43.80762621800489,901,714,2.833141444993291,0.16952950849998613,3.4456456456456457,2.5744315744315744,21.72179041620014,5.317668528274833,44.2385715445175,15.575936705637835,108.02382872705377,0.37955561647895986,108.93722755013077,107.19376519376519,-0.011083148296263012,0.2037863664503342,0.564357800423366,-0.40539877890485343,6838.8,101.4644676832594,7104,6649,3.5289059033158074,0.2198282963898177,4.022783761391881,3.0978593272171255,31.39440461458126,6.942225040029657,49.703523581560994,20.141987440668274,86.61157402360381,1.544299232958376,89.96557059961316,82.72355371900827,-0.023115771949670242,0.8891695600024289,3.3834250858300123,-4.414857797836518,6440.522222222222,799.4668058512046,7668,5152,2.3957188301121213,0.047357701186934484,2.5053968253968253,2.316942169649176,23.75588204295584,2.8866466952641283,35.96923589173263,20.074157155708374,115.41926791837521,0.3434471749057542,116.22811615602313,114.81713105279984,-0.01085913238084228,0.1534218469822566,0.5387675681110835,-0.4789151356080481,80064.1888888889,1073.7148879238441,81954,77244,2.4874322253055983,0.049869796993361644,2.6000280938334037,2.402899715001626,22.797438999350597,2.7111687739533497,35.26040266734153,19.32053599198512,110.19138012097798,0.24679531656550963,110.80296357897522,109.69751243781094,-0.008603432755851119,0.11442513501169602,0.34805578898642864,-0.3369176025174454,105954.61111111111,946.3670890784857,108072,103934
179427_081_speech_1,speech_1,7.784099889926062,0.4392066701437584,8.89487870619946,6.6838624338624335,131.38533073185383,17.297327449255125,202.313162502452,96.65824549984603,58.82089252367556,1.3094981294747683,62.214285714285715,55.62409288824383,0.020003634271177226,1.679978009345794,4.533314519163575,-5.57564256149162,714.2808988764045,34.64593271551935,810,676,8.083298249849017,0.585563866847248,10.010062893081761,6.9423076923076925,160.40057974288547,31.684146361113463,269.04430046279816,106.30766919378699,60.268857541784946,1.4615490189965161,64.66346153846153,56.148459383753504,-0.0036515814721054876,1.558713035702165,4.078124999999993,-3.984488388969517,797.1011235955057,33.620896148289916,901,714,2.691887964093916,0.11707342501007369,2.9205663189269746,2.355574324324324,18.40633681438703,2.0102876393267706,22.678870671484827,12.963258153635055,109.1370887779239,0.350992169279437,109.84651515151515,108.3478322072072,-0.005779431681380463,0.23156870707323354,0.525534316517934,-0.7230998509686941,6891.943820224719,204.8463037782319,7280,6540,3.3215718026854337,0.1493131213351792,3.743317610062893,3.06,24.497784287368688,3.1847367036981855,38.17268384228465,19.64665066666667,92.91882804053958,0.4616371418845284,93.95057692307692,91.72485436893204,-0.005113378494528184,0.41559245601034284,1.2649718172983455,-1.1775377513642837,5120.539325842697,80.99860495147927,5300,4944,2.2315878979974912,0.0802774912934779,2.382066670028746,2.057674988742683,19.566391117852394,1.5373797286822168,27.955101610356998,17.090827946934965,116.20768159631957,0.2814659686644273,116.75877522407491,115.61328662420382,-0.0023112726547737843,0.13955423173831916,0.416524035717714,-0.2488674096061061,78930.85393258427,924.8933667107227,81152,76372,2.356235613074312,0.0695385714613108,2.4939353863593423,2.1976990239438767,19.800387590890438,1.6469849435649673,29.071012124804536,17.39901509119611,110.76668309758051,0.21856650220147836,111.19080472877941,110.31909514304724,-0.0009176872387133073,0.09529855298368613,0.32808239902860237,-0.2134702721280206,104981.2808988764,679.1755528306502,106212,103290
